212,Pattison Park,0101000020E610000071DCF1100B6654C088F3E973A3C34440,109855.575269799
213,,0101000020E6100000105F23589B6654C0FB7DCED490C24440,32948.7071043823
214,,0101000020E6100000C5FCD5B8F76654C06CDC4BFB3DC34440,18483.0828467045
215,Forest Hill Parkway,0101000020E61000002493D011AE6654C0D6EFF0AAA7C44440,116251.833195104
216,Glenview Park,0101000020E61000002785A9210D6754C0CF436AF7E1C54440,66931.3155308024
217,Coit Park,0101000020E6100000B4B0E2324D6554C01851975B72C64440,11172.4788025515
218,Shaw Rink Park,0101000020E610000048E2F6AAF56454C09E238AE230C54440,44404.5780896167
219,East Cleveland Community Park,0101000020E610000002974328226554C0C5A2448455C44440,33808.1935095953
220,Hawley Playground,0101000020E6100000BD3E861A826454C04420AA6FF4C44440,11130.6432983281
221,Barbara Boyd Park,0101000020E61000007FFD9D372E6454C008F58F2CBEC44440,137162.419084394
222,Mark Tromba Park,0101000020E6100000C966AEF02A6454C02F4E9CA60BC74440,17331.3293241472
223,,0101000020E6100000C3BAEFDC766354C040EFE85747C64440,11235.9940241153
224,Ferguson Playground,0101000020E6100000BF8990F8796354C0B11BD8089AC74440,56651.2750513207
225,,0101000020E6100000835A5054BD6254C07FB5FC0E42C64440,12059.6801474109
226,Cumberland Park,0101000020E6100000B8112DA4796454C074C05C4F9EC14440,133790.828182059
227,,0101000020E6100000722E08C44F6454C0EC51F30E2BC14440,40542.6480202501
228,Cain Park,0101000020E6100000EB41F94ADC6354C0BDA28974E6C04440,171099.056702979
229,Oakwood Green Park,0101000020E6100000C4A91CFFCB6254C04B8D07E9F1C04440,164163.622585336
230,Oakwood Commons Park,0101000020E61000007CEECD9B796254C09047826422C14440,3930.65683649681
231,Cedar Center North Park,0101000020E6100000E03D14EB776254C0CB68E35D44C04440,1279.99586040925
232,Colony Road Community Park,0101000020E6100000C9647D74EB6254C0F5230A9960C04440,4971.30630642497
233,Walter Stinson Community Park,0101000020E6100000EEB3A97C8A6254C03DE8068797BF4440,47604.9139716239
